image_path,label
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/130.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1168.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/128.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/525.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/48.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/488.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/329.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1241.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/757.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/334.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/88.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/81.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/897.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1447.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/719.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/889.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1198.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/82.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1349.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/254.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1343.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/35.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/830.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1022.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/481.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/25.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/467.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/923.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1236.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1229.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1004.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/563.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/454.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/919.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/803.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/447.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/507.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1442.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/282.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/76.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/101.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/826.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/338.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/701.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1350.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/780.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/277.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1317.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1239.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/842.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/822.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/523.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/541.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/201.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1308.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/823.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1084.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/327.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/57.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/94.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/726.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/333.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/150.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1115.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1199.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1051.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/542.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/315.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/139.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/123.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/689.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/151.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1295.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1293.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/26.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/389.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1412.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/103.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/889.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/863.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/147.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/47.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1470.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1117.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/451.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/40.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/45.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1351.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1140.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1215.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1309.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/628.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1293.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1366.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1446.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/654.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/600.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/831.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1184.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/417.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1104.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/450.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/455.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/455.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1203.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/217.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/832.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/509.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/827.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/533.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/131.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1364.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/305.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/626.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1033.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/240.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1318.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/617.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/613.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1448.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1054.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/635.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/700.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/283.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1153.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1201.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/566.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/591.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1336.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/558.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1212.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/789.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/852.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1120.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1455.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/115.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/122.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/652.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/854.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/206.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/811.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1246.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1398.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/20.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/174.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/213.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1363.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/910.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/779.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1172.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/630.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/905.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/992.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/614.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/890.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/732.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1057.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/522.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1157.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/737.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/132.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/694.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1084.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1012.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/142.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/806.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/515.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/302.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/241.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1148.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1481.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/368.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1316.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1182.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/739.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/931.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1480.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/831.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/520.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/52.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1149.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1108.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/580.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/912.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/221.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/208.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1061.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/360.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1409.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/62.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/284.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/171.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/527.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/814.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1022.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1128.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/988.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/379.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/27.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/200.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1073.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1102.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/369.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1186.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/246.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/523.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/495.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/317.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/824.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/70.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1324.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1384.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1358.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1194.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1288.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1232.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1258.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/44.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/814.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1202.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/935.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/33.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/223.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/543.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/481.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/764.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/631.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/795.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/156.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/556.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/525.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1114.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/145.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/759.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1065.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/502.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1303.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/898.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/125.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/146.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1024.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1443.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/910.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/712.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1405.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/906.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/963.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1429.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/13.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/625.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1031.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/845.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/441.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1224.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/234.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/946.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1266.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/16.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/502.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1003.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1395.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/697.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/210.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1464.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1253.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1369.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1286.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1125.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/783.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/612.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1351.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/547.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/555.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/698.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/332.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1376.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/834.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1419.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1390.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1128.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/785.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/842.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1382.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1280.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1260.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1294.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/996.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/970.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1055.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/51.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/422.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1113.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/207.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/942.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1230.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1041.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/386.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/175.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1441.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/246.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1208.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/208.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/399.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1116.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1069.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/766.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1164.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/77.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/851.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1141.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/848.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/745.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/61.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1438.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/366.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/923.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/975.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/696.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1190.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/475.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/565.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1164.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/526.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/457.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1291.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1032.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1319.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/318.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1392.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/3.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1434.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/856.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/846.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/817.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/694.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/993.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1328.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1238.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/641.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1264.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1239.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/163.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/911.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/921.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/914.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/403.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/419.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/108.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/NonWildFire/1326.jpg,0
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/289.jpg,1
/content/Satellite_Image_Detection/Image_data(satellite)/WilDFire/1101.jpg,1
